,transformed_x,transformed_y,Cell_Num,Endothelial cells,Epithelial cells,Fibroblasts,Lymphoid cells,Myeloid cells
532,9777.164267402879,13454.151055018734,d709e950-e876-410f-ae8f-0887fbb35804,0,0,1,0,0
533,9164.661802405837,13455.137053835537,e3823ee1-9c11-4586-a8a0-f07a8745536b,0,0,1,0,0
534,8358.114770262275,13456.320252415697,840c9e41-31e2-44fc-9bf5-0220bb1f16aa,0,0,1,0,0
535,9429.106685071978,13453.559455728653,7d51d07a-a845-4af1-9fa2-e355d6556475,0,0,1,0,0
536,9698.678761585486,13455.531453362257,98ec2209-6276-4bf2-979e-d4436cf4e524,0,0,1,0,0
537,8530.861762965884,13459.475448629462,58b699c6-fb2a-42c6-8e06-2032e6ba82a3,0,0,1,0,0
538,9444.29106685072,13462.433445079867,b2cbf89e-37d3-4547-91ec-e0a4e119c17c,1,0,0,0,0
539,9469.927036087556,13465.983040820352,1f436de1-4b13-48ea-b5a2-e7ea7e4eae09,1,0,0,0,0
540,8508.972589232892,13463.222244133307,208e60b3-e512-464f-b326-e882276668f4,1,0,0,0,0
541,9841.845789785053,13466.377440347072,72fc927b-11a7-43ec-b6f3-e545d70f6126,0,0,1,0,0
542,8559.258528889764,13467.166239400512,f5273eb2-281c-4457-9d0d-2a7ef286166e,0,0,1,0,0
543,9490.435811477028,13467.363439163873,95d275a3-5de4-4bb0-9dfd-9afddcd7d048,0,0,1,0,0
544,9008.676789587853,13469.335436797477,0ca5769f-4029-4852-9deb-f95dbcd5041f,0,0,1,0,0
545,9453.362255965294,13469.532636560836,9c4b0703-ee40-4ed5-8927-99e1c39b5c7b,1,0,0,0,0
546,9387.89193452968,13470.913034904359,031fe1b3-85d7-4528-828f-c0c195df899a,1,0,0,0,0
547,9369.157957010453,13473.279432064683,0acdd14d-d977-48f3-8f22-09323a2d6a9e,0,0,1,0,0
548,9899.428120686256,13472.687832774602,99eac2ee-2755-429b-970c-f23721952b80,0,0,1,0,0
549,9461.841845789786,13484.71701833958,2232fb2c-f146-496f-8c26-a427ff3969c7,1,0,0,0,0
550,9797.673042792348,13478.012226385328,530c516b-a842-41c6-b94f-0fe0b02613c6,1,0,0,0,0
551,8584.894498126601,13479.787024255571,29da74db-4b99-4ddb-aeef-f0ac4e1e3c17,0,0,1,0,0
552,9870.834154999015,13482.350621179254,3fa0658a-2a5d-4268-8c44-8aac58958e56,0,0,0,0,1
553,8724.314730822323,13479.787024255571,6541d984-55a4-429f-9486-d8148bf734e6,1,0,0,0,0
554,9482.153421415893,13485.90021691974,56140c4c-6ee0-47ce-9879-ea6376833700,1,0,0,0,0
555,9817.195819365017,13479.787024255571,69804f19-0bf9-4d25-b4cf-315c8631b03d,1,0,0,0,0
556,8464.99704200355,13483.139420232696,f8073b54-a340-4583-b8af-8e8a6f53c1b8,0,0,1,0,0
557,8514.8885821337,13484.914218102938,59f4ad90-f183-46eb-a250-2bd6682660fa,0,0,1,0,0
558,9640.307631630843,13485.90021691974,99935e9b-066f-4a50-ac7b-b510eba1a888,0,0,1,0,0
559,8295.405245513706,13490.830211003746,2837d155-8d81-42b2-8b90-69a1220a134e,0,0,1,0,0
560,8706.369552356537,13489.252612896864,4bd9c746-7d9f-4373-b3d7-83ac899c6df5,0,0,1,0,0
561,9001.774797870243,13491.816209820548,3094ed2b-d7d3-47eb-89ac-89a58e1b4f87,0,0,1,0,0
562,9276.474068231119,13488.858213370144,67e22c99-721c-4751-b2e6-dcd70460a34f,0,0,1,0,0
563,9983.829619404458,13492.40780911063,56dda4ab-c15c-4fd2-8e11-13f939f9741e,0,0,1,0,0
564,9834.549398540723,13496.154604614474,cf7349b9-1a3a-4a56-962e-101179c4e0e5,1,0,0,0,0
565,9323.802011437587,13495.365805561034,eb6b0378-6d3b-4229-b5a9-1f5400b20494,0,0,1,0,0
566,9384.342338789194,13497.337803194636,38faedaa-2531-49b5-8656-c0dd5f6945d8,1,0,0,0,0
567,9722.9343324788,13495.760205087754,77681324-ebba-4940-923e-532d7b0e8ad7,0,0,1,0,0
568,8351.607178071386,13503.450995858806,6c3860e9-d5d0-4a2a-81af-e18b2dab39de,0,0,1,0,0
569,9293.236048116743,13501.676197988561,6632d6e6-9f40-48e1-bf45-3f66358c1488,0,0,1,0,0
570,10024.255570893316,13507.98659041609,17157dc2-31f0-43d4-82a3-5701dd4593fa,0,1,0,0,0
571,9412.147505422992,13497.929402484717,39c8f5be-f8ed-431d-b895-e6dc870ad5b4,0,0,1,0,0
572,9578.781305462433,13501.478998225202,3f0dff30-680e-47a4-b067-06f1a539e237,0,0,1,0,0
573,8720.765135081838,13505.620193255769,ddf56dfe-b7d5-42bf-a821-03a2f0235936,1,0,0,0,0
574,9703.805955432854,13507.59219088937,9a9fdbea-1ff0-4a1a-be40-39ab6f2d08d2,0,0,0,0,1
575,9997.239203312956,13509.564188522974,5e343a8a-80cc-40d2-af42-a7eaa1eddfd7,0,0,1,0,0
576,9662.788404653915,13509.169788996252,845f11cc-25d8-4178-ae55-2b9dca7b5136,1,0,0,0,0
577,8972.58923289292,13505.225793729047,4bfc76a3-66c4-4f6d-9191-a8c997d91bcd,0,0,1,0,0
578,9223.032932360482,13510.747387103136,8c657182-635a-441d-97df-07f5ecc1776e,0,0,1,0,0
579,8695.32636560836,13509.366988759615,e87799e0-f382-41e4-9058-c18afda355ee,0,0,1,0,0
580,8737.329915204102,13511.930585683296,26b47a9b-deea-4201-9902-90c0e1bc46fd,0,0,1,0,0
581,9408.400709919148,13513.31098402682,40edae9b-57b4-4e81-9118-36910abcb2c4,0,0,1,0,0
582,9936.10727667127,13513.31098402682,bebbfa66-2653-4b1e-a250-6695e4c49b9b,0,0,1,0,0
583,9194.43896667324,13514.09978308026,c3a8f8f8-d26f-4d70-bf9f-c8a015a08db7,0,0,1,0,0
584,8996.253204496155,13516.663380003945,cca7726f-e742-4caf-8f86-f8b137dab985,0,0,1,0,0
585,9878.327746006706,13517.057779530665,00fada9b-e3aa-49cc-9f35-79668e8a08e1,0,0,1,0,0
586,9590.81049102741,13520.41017550779,97d2cd62-1ffd-49b0-87ca-ea32054894e4,0,0,1,0,0
587,9470.913034904357,13514.49418260698,e361804c-ac2d-43ef-b403-a17f50291216,0,0,1,0,0
588,9428.317886018538,13524.354170774996,6121ceb3-2c7e-49ee-8eaf-9c0f6e97d0da,0,0,1,0,0
589,9897.850522579372,13522.184973378033,933eda0d-8c8d-4e7d-bfcb-074cb1d835b8,0,0,1,0,0
590,8679.94478406626,13521.00177479787,30ba2b03-f675-4ce4-b907-cb3aff87c023,0,0,0,0,1
591,10007.887990534411,13526.917767698678,fee6c015-efa1-4ed5-8c68-3b2d24d51765,0,0,1,0,0
592,8467.363439163873,13522.776572668112,8ce15045-5db4-4d0b-b4df-a3a4f9bb5ad4,0,0,1,0,0
593,9483.731019522776,13523.368171958193,dd192571-2729-4dc1-9816-4c9ec4a4955c,0,0,1,0,0
594,8647.998422401892,13520.80457503451,04f92eb3-b122-43bd-9030-bfcefb627e18,0,0,1,0,0
595,8889.37093275488,13523.170972194834,66b3b4a5-df86-46a5-be74-37ca1b010358,1,0,0,0,0
596,8706.566752119898,13534.01695917965,108abb48-a0ac-403f-a9e9-0ec22cfd5363,1,0,0,0,0
597,8904.949714060343,13530.664563202523,39f64219-a79e-4128-bb36-f3721de38aeb,0,0,1,0,0
598,8512.719384736738,13529.678564385722,88290113-06ba-4b12-9d76-ecdea0113143,0,0,1,0,0
599,9499.901400118319,13528.100966278842,75a9096c-93a7-493c-8514-046b197bd76e,1,0,0,0,0
600,9660.61920725695,13531.650562019326,46bae7e5-17de-4fc3-a076-0ff0fa5b55ed,0,0,1,0,0
601,9620.390455531453,13532.636560836127,0ab7fd25-8aff-4a2f-865e-dff5d2c453da,0,0,1,0,0
602,8730.822323013212,13534.01695917965,b270500e-6c36-4a85-ac0c-700d54621925,0,0,0,0,1
603,8638.5328337606,13534.41135870637,6fdc18db-9f88-46f6-88b5-7b9ff48641db,0,0,1,0,0
604,9205.284953658056,13536.777755866693,bfa1d699-4325-4668-b413-d6a048d6a4ce,0,0,1,0,0
605,9399.132321041216,13534.608558469728,e34dcfa7-e301-463d-b892-ec8126f108c3,0,0,1,0,0
606,8441.530270163676,13536.383356339973,028c667a-ecac-4ffc-9eac-140754179b0d,1,0,0,0,0
607,9007.690790771052,13538.355353973575,272e8e08-64d6-42ba-a264-29136ef6f6cc,0,0,1,0,0
608,9518.635377637545,13535.594557286531,893fc543-d642-46a6-9b7d-8858910c75a5,1,0,0,0,0
609,8301.912837704594,13536.974955630054,7e8d8374-58d8-479b-9218-57f1bf880c5e,0,0,1,0,0
610,8685.466377440347,13548.21534214159,9fad8415-909f-4d96-8632-7cdc763c6445,0,0,1,0,0
611,9942.614868862156,13544.468546637743,b0bea5ad-6776-4339-a2a6-0612d01eba39,0,0,0,0,1
612,8495.168605797673,13548.412541904949,86e7552b-b129-45b7-9fb5-5d2b3ac1efce,0,0,1,0,0
613,9190.889370932755,13549.00414119503,4fb187cd-e447-4322-901b-67e220079cc9,0,0,1,0,0
614,9882.666140800631,13544.665746401104,d7c8512e-c1db-4f5d-abf5-92c0473184b6,0,0,1,0,0
615,8282.784460658648,13547.229343324789,af317ae8-7123-407f-96df-5a8b67c587f5,1,0,0,0,0
616,9864.129363044765,13549.00414119503,dce565bc-29bf-4961-ae7d-d763c213ef22,0,0,1,0,0
617,8262.670084795898,13547.426543088148,c20ef1bb-87e8-462f-af45-8c31aa3379f2,1,0,0,0,0
618,8650.759219088937,13552.948136462235,75b24987-6c65-4f17-84c3-eda097b5ba90,0,0,1,0,0
619,9223.821731413922,13555.70893314928,4c07ea43-6cce-470c-bc71-d8e98fd2258a,0,0,1,0,0
620,9668.112798264641,13552.356537172154,b5a22ad6-ba10-4655-9653-6a11decae9ae,1,0,0,0,0
621,9146.125024649971,13553.342535988957,32429736-2673-4eb6-8245-c458081275bf,0,0,1,0,0
622,8245.316505620192,13562.216525340169,d720f614-c94b-42bb-ab9b-bac5cc3bf194,1,0,0,0,0
623,9841.254190494972,13557.286531256163,541932e6-7a18-47ff-9fde-d0474602a914,0,0,1,0,0
624,9902.188917373298,13555.51173338592,a8013e0a-5d4c-4858-a32c-2bcd67719a6d,1,0,0,0,0
625,8549.792940248473,13558.272530072963,85b4492d-ecb0-4068-ae85-84978a249fdb,0,0,0,0,1
626,9701.43955827253,13563.00532439361,1f6bb0ea-227c-4a9d-ae05-e02360bdba00,0,0,1,0,0
627,8981.463222244134,13562.80812463025,d47e4ee9-d0e0-4da1-8772-50e2c724c36b,0,0,1,0,0
628,9416.68309998028,13567.343719187536,5c415d5b-c504-4169-8e0d-89ec14def9c9,0,0,1,0,0
629,8271.54407414711,13567.540918950897,82141520-2009-4993-91d4-13e1c7d74d9a,0,0,1,0,0
630,9876.750147899822,13569.31571682114,8a3235ea-0dd2-43d4-b9c1-43ac8926d849,0,0,1,0,0
631,8743.24590810491,13570.301715637941,40fae7b8-63bf-4646-8f24-3b4de94ea3ad,0,0,1,0,0
632,9326.56280812463,13568.32971800434,c5d5e614-e2ec-48e1-85ea-c6cf6c8015e0,0,0,1,0,0
633,9728.45592585289,13567.93531847762,c0792b43-ab00-4506-bdd5-b134936d5034,1,0,0,0,0
634,8485.1114178663,13576.809307828831,6d47bc1a-ff0a-4c22-a4e3-30358f7d48c5,0,0,1,0,0
635,9933.938079274305,13568.132518240978,531237c7-2baa-457f-9155-053c23170faf,1,0,0,0,0
636,8569.71011634786,13570.498915401302,18a2fc57-5124-4004-92d4-8d139b312bb1,1,0,0,0,0
637,9853.480575823309,13574.442910668507,becf39cb-14c6-43fd-89d8-db885dd6a152,1,0,0,0,0
638,9903.569315716823,13574.442910668507,275df327-f475-465c-a7eb-2dfe3518f114,1,0,0,0,0
639,9189.508972589232,13572.470913034906,012565f4-6a1d-4915-a712-e6144d919924,1,0,0,0,0
640,8681.719581936502,13578.189706172352,fde6a487-7081-42e5-88ad-5e232f5171a9,0,0,1,0,0
641,9745.020705975152,13576.02050877539,264e5566-4319-4174-815d-4faffac223e9,1,0,0,0,0
642,8548.80694143167,13580.556103332676,7e0ac912-a447-42b9-b2fc-7e4d0af9aead,0,0,0,0,1
643,9629.856044172748,13584.105699073161,3a62b8ed-0465-4e95-8b16-7065d5b070b4,0,0,1,0,0
644,8584.500098599881,13586.866495760205,f885483e-a5ec-40f9-9fc9-7eadaf4c3023,1,0,0,0,0
645,9235.06211792546,13585.288897653323,60db6188-998a-4b79-b44d-f12983d05ce1,0,0,1,0,0
646,9502.662196805364,13587.260895286927,33137f15-05cc-42c9-96f3-84ed3b106ec2,0,0,1,0,0
647,9919.542496549004,13588.641293630448,11a8d9a3-ad7a-472c-bdea-35634be99e88,1,0,0,0,0
648,8531.650562019326,13585.683297180043,af112c11-7ed7-4750-b7ae-1915def4c5f7,0,0,0,0,1
649,9204.298954841255,13589.035693157168,a1c0b7cc-eefe-4e4a-9302-dbd5dba79e23,1,0,0,0,0
650,8296.982843620586,13588.838493393807,e78ade56-761e-4918-963a-f6a8ad7fcc9b,0,0,1,0,0
651,8439.361072766713,13590.613291264051,fb57f16a-0ba4-49bd-aeea-5e916599e14e,0,0,1,0,0
652,9736.73831591402,13590.02169197397,403ed2f5-36e4-4f67-86fd-22e47687f5d8,1,0,0,0,0
653,9752.908696509563,13598.304082035102,25d39f48-31da-4535-817f-23d2e8fc8c34,1,0,0,0,0
654,8605.403273516073,13590.02169197397,1d93df72-e9f0-4fa9-8c64-8bd0e1639053,0,0,1,0,0
655,9677.578386905936,13593.768487477815,39a2b3b9-0e9c-42a6-84bb-88efc317eb93,0,0,1,0,0
656,8773.614671662395,13596.529284164859,5a28b754-8641-41e1-9125-dd4cbfa70d98,0,0,1,0,0
657,9768.684677578387,13591.402090317491,ed7e001c-1b95-49e4-9162-c71620a950e6,1,0,0,0,0
658,9871.622954052455,13592.585288897653,78aa7653-7407-4e07-915c-59ab7d5c6b16,1,0,0,0,0
659,8993.09800828239,13592.979688424373,2793e317-8d96-4126-a5b4-a3df83604f67,0,0,1,0,0
660,9721.948333662,13601.064878722147,f2bc436f-55ea-4eb9-96e8-3f5f45bf8573,0,0,0,0,1
661,10023.466771839872,13601.656478012226,09ebee54-0814-47df-b7fd-f7c58be08ea4,0,0,1,0,0
662,9894.892526128968,13595.937684874778,3b81da75-4384-4fa5-b9f5-9e66c8885269,0,0,1,0,0
663,8362.453165056202,13598.895681325183,00e85823-aaa8-4e80-9c46-74ee9f6baf6d,0,0,1,0,0
664,9054.42713468744,13597.909682508382,ae78bf2f-5c23-4f29-b4df-faa14c1c9d57,0,0,1,0,0
665,8843.423387891935,13604.61447446263,eb4d9f01-d72e-4cc1-9fd3-baf705e73958,0,0,1,0,0
666,9009.859988168013,13608.361269966477,a13366dd-e221-457b-8f79-646155c42597,0,0,1,0,0
667,9407.414711102347,13607.178071386314,eb4e9fcc-fd79-4a8f-9455-8ae457ea162d,0,0,0,1,0
668,9535.988956813251,13608.164070203116,1490f5b6-3511-478d-a5f6-e89241e3a300,0,0,1,0,0
669,9312.56162492605,13611.910865706963,f234278e-37e2-4580-87b6-fae0412145c2,0,0,0,1,0
670,9206.862551764938,13610.136067836718,1c207c1e-ceb2-415e-ad36-12c3c222de6d,0,0,1,0,0
671,9632.025241569709,13613.488463813843,782f8347-ccb9-47c2-81e8-71adcb95a176,0,0,1,0,0
672,9699.861960165648,13614.277262867285,79d4b1b3-81c0-4d75-aa27-695829ce1066,0,0,1,0,0
673,9875.961348846382,13613.488463813843,ac039b8f-225e-4e55-9299-7dcc0068489e,1,0,0,0,0
674,8406.231512522185,13611.31926641688,1ff4c605-b743-4d5c-aaa0-3e4d9e78d0c8,0,0,1,0,0
675,9777.558666929599,13613.685663577204,65ae05c0-7134-430e-bf5f-c0dd070d6303,1,0,0,0,0
676,9187.734174718991,13614.277262867285,66be5757-db5e-4f27-a17b-8978afe49aa7,0,0,1,0,0
677,9596.3320844015,13614.277262867285,55827c81-7d60-4058-a04f-0b86337e5385,0,0,0,0,1
678,8991.914809702228,13620.193255768094,0bd7d7e9-b616-419b-8c65-748050e29a19,0,0,1,0,0
679,8799.447840662591,13619.207256951293,ed565281-8c7b-47e6-9411-a6a59e2c8f5e,0,0,1,0,0
680,9898.639321632814,13617.82685860777,34c3139f-3ab3-49af-ab5f-a3b4edddfda0,1,0,0,0,0
681,9577.400907118912,13619.798856241374,fc2a8ebf-de01-4d82-8197-8b99ea0adba4,0,0,0,0,1
682,8220.272135673436,13624.72885032538,1d0730ea-ffff-447c-98fd-cc27d6811d16,0,0,1,0,0
683,9619.601656478013,13626.898047722343,3c6a7f14-8d7a-410b-a58a-ad63f9c9c334,0,0,0,0,1
684,9397.554722934332,13626.109248668901,13e438c1-45d4-4439-a1af-b25fce68b52b,0,0,0,0,1
685,9420.232695720766,13634.391638730034,0917fefd-32a4-48bb-9268-cb000e465362,1,0,0,0,0
686,9723.920331295603,13630.053243936109,9a613312-895b-48b6-87a5-f7035f3e3dcd,0,0,1,0,0
687,8472.29343324788,13635.180437783474,f8ad779d-d347-4701-9658-bdc9347ada53,0,0,1,0,0
688,9482.153421415893,13629.856044172746,2833ad66-43ee-458e-8eff-5391cb272d32,0,0,1,0,0
689,9499.112601064879,13632.81404062315,b2601078-121c-45a4-be74-c2dff63615e6,0,0,1,0,0
690,9792.34864918162,13634.194438966673,99fceaa0-c894-4aa1-b276-3ca6f68dcd5a,0,0,0,0,1
691,9814.237822914612,13633.997239203314,af1ff0cf-0f2f-48fb-8bf8-e44858355fde,0,0,0,0,1
692,9568.132518240978,13635.772037073555,6d67190f-6207-43bd-bdcd-c1b40315add5,0,0,1,0,0
693,9903.569315716823,13636.363636363636,822fa2ef-2629-4314-be64-838049f9e10c,1,0,0,0,0
694,9302.701636758035,13637.94123447052,56d30e20-fdfa-48e6-a561-cff54a3899f1,0,0,0,0,1
695,9442.713468743837,13632.41964109643,d3f08c81-75a0-4beb-91a1-368d4008d422,0,0,0,0,1
696,8917.373299152041,13637.152435417076,4dae0258-6903-41cb-a2ee-87109d105bc7,0,0,1,0,0
697,9371.129954644055,13634.983238020115,149a0748-5afc-490f-96d3-184f206d57f9,0,0,0,1,0
698,8775.389469532636,13639.518832577402,2d044a72-ee11-45e6-817d-ad22d16c8c84,0,0,1,0,0
699,9279.629264444882,13641.096430684283,7d200814-1e99-4ede-a020-e33852c2dc3d,0,0,1,0,0
700,9328.732005521595,13637.152435417076,653bb13b-2d3f-4df0-b3ae-880786a9044d,0,0,1,0,0
701,9595.148885821336,13641.293630447644,5460a641-be82-420e-897c-5f3b99838746,0,0,0,0,1
702,9612.108065470322,13644.84322618813,f700b36d-d511-46a5-89c5-80ec3f85ceaf,0,0,0,0,1
703,9880.102543876947,13643.265628081246,a50e59ac-906e-47ea-a250-ccef97ef5593,0,0,0,0,1
704,9466.771839873792,13642.674028791165,f4232cfe-ab2c-4c11-a03d-76d448dd7810,0,0,1,0,0
705,8965.884440938671,13639.32163281404,fe67a375-afa5-4067-8594-f5689a7492c8,0,0,1,0,0
706,9399.132321041216,13644.054427134686,85fea935-4a55-4731-8f2c-b654ec6026a5,0,0,0,1,0
707,8753.105896272924,13643.660027607966,20757968-ef52-4f73-8b9a-1d5372a78ddc,0,0,1,0,0
708,9219.286136856637,13645.63202524157,bbc26495-db56-43b3-81b2-2ea671b413d1,0,0,0,0,1
709,8897.061723525932,13649.773220272136,ca2f7f2c-7731-43ae-a7dc-ac3da5f44847,1,0,0,0,0
710,9388.089134293039,13648.787221455335,7ae27f8a-7e80-4629-8db4-80837b2aa9b5,1,0,0,0,0
711,8317.097219483338,13657.858410569906,db734ef1-0fa8-4d91-af8b-e910a7e888ab,1,0,0,0,0
712,8981.660422007495,13647.406823111813,76d8cc27-d322-4318-ac4d-ed0cfeba08f0,0,0,1,0,0
713,9515.282981660423,13656.478012226386,a65fc854-f87d-4a9c-b811-b0f17dd5391a,0,0,1,0,0
714,9347.0715835141,13646.420824295012,5d5f76a2-18d2-46e4-8f22-9ca49fc6b98b,0,0,1,0,0
715,10015.973180832183,13654.111615066062,086a8d34-fec9-43da-94c1-b4bca23b6adf,0,0,1,0,0
716,9359.100769079078,13650.364819562217,898e9e8c-4312-466e-bd76-210fb2dcdc52,1,0,0,0,0
717,9435.219877736148,13655.294813646224,f150a832-24a2-440d-8781-afc7f9850621,0,0,1,0,0
718,9697.692762768684,13651.942417669099,83fa9992-458f-4695-89be-234d63f5ae04,0,0,1,0,0
719,9871.031354762375,13656.675211989746,2ebe7077-4014-4100-8601-7dc6f877fc72,0,0,0,0,1
720,9631.630842042989,13655.294813646224,bc13bd13-9f98-483b-bccd-0fc05f12ad6a,0,0,0,0,1
721,8948.530861762967,13651.350818379018,e1cf88bb-c7d2-4bd3-adca-32d1188810e1,0,0,1,0,0
722,9830.408203510156,13654.111615066062,79cb9370-1899-417e-97a7-191927c10683,0,0,0,1,0
723,8293.433247880102,13658.647209623348,a4c19463-d1f2-48b8-8f73-49fc22f17295,1,0,0,0,0
724,8348.846381384343,13660.224807730232,cfb44ce7-b442-4382-ac6f-74802b6f9a54,0,0,1,0,0
725,9337.605994872807,13661.802405837112,b6d2f02c-c35d-4124-888b-f08a355f2392,0,0,1,0,0
726,9731.611122066653,13660.619207256952,51fa6c3e-a8d5-4bfa-af73-adea6842b8ee,0,0,1,0,0
727,9855.649773220273,13663.182804180637,9e49a4fb-639c-4b54-ab38-f4ed77afa2dc,0,0,1,0,0
728,8995.267205679353,13663.380003943996,ef4afa4d-ea42-465e-8ba4-dee6b3f3981d,0,0,1,0,0
729,9381.581542102149,13662.394005127193,f00b4b72-4280-4818-af76-921b14866744,0,0,0,0,1
730,8760.402287517254,13663.577203707357,0342d5e2-4a1f-4373-9b87-37f621fd389b,0,0,1,0,0
731,8719.976336028396,13665.746401104318,2ed92b41-1e4d-40ab-9b62-770aa9e0e6fe,0,0,1,0,0
732,8928.416485900218,13662.196805363834,1edd6887-20a2-4c44-bea2-40a960aaa1c6,0,0,1,0,0
733,8980.082823900611,13669.295996844803,f42a298f-473c-481e-a449-414b9dd6fc7f,0,0,1,0,0
734,9656.872411753106,13666.14080063104,80a93837-1c22-4989-a5a4-de0b13156fee,0,0,1,0,0
735,8962.926444488268,13669.690396371523,d9f10e8c-33bc-420a-9e26-4d14e9d354c9,0,0,1,0,0
736,9252.218497337804,13658.647209623348,90edd6c7-362f-4f5a-9aa8-36b0d317fbcf,0,0,0,0,1
737,8502.464997042005,13664.760402287517,cbf07409-ec6e-4aac-82fd-1ae91eb369fc,0,0,1,0,0
738,9043.975547229344,13665.746401104318,82d6346b-d3db-4f7d-be7d-f451eaff753f,0,0,0,0,1
739,9360.481167422598,13664.366002760797,717f8f0f-2b70-4a45-9805-95ecf3e25b25,1,0,0,0,0
740,9902.58331690002,13666.73239992112,a7fbd3e7-4309-420b-b78d-48e4072e9f6b,0,0,1,0,0
741,9403.667915598502,13667.126799447842,9994ec2d-401b-4a2c-b93b-96b35387745b,0,0,0,1,0
742,8943.600867678959,13671.267994478407,2eeae355-508f-49e1-a3f4-00a0241792ec,0,0,1,0,0
743,8820.942614868864,13671.859593768488,0466fb30-bcc0-4691-aa7a-240593943449,1,0,0,0,0
744,9284.95365805561,13667.126799447842,dc416a13-cc8f-48a2-8e8b-3738e87a12bc,0,0,0,0,1
745,9829.816604220076,13672.845592585289,22621e11-15be-48fb-9668-315b2aa705ba,0,0,1,0,0
746,9264.444882666141,13674.423190692172,1172d2bc-4746-42cc-8b98-17daf923e2b6,1,0,0,0,0
747,9474.462630644843,13677.183987379214,bfa635d5-0010-4135-bc3e-00ddce8c384f,0,0,0,0,1
748,9245.710905146914,13678.564385722737,2f1aca91-c45d-4fcb-a1f5-05c6ca5fb360,0,0,1,0,0
749,9934.135279037666,13684.480378623544,ba69fad2-9237-4f6b-8a25-7839de0eb6a2,0,0,1,0,0
750,8842.240189311773,13686.84677578387,2495deaf-6c07-4961-a592-241ef8558578,1,0,0,0,0
751,9360.086767895878,13681.522382173142,855417b9-754b-4abd-9898-76d278d7a8a1,0,0,0,0,1
752,9440.149871820155,13679.747584302899,1590f663-80d0-4cce-9b3e-756e3048eb59,1,0,0,0,0
753,8762.965884440939,13690.790771051075,12958c5a-a6a9-4899-8919-9f67b7415b90,0,0,1,0,0
754,9386.117136659435,13684.874778150268,03528160-2470-4cf4-b893-ee0916af078f,0,0,0,1,0
755,9279.234864918162,13682.508380989942,8c26e2ac-58b4-4f7a-8eed-4ee03dd8154d,0,0,1,0,0
756,8172.352593176888,13689.015973180833,ed95c69c-d0f1-414d-89de-bafbd9404394,0,0,1,0,0
757,9411.358706369552,13687.63557483731,4faffc7b-7bdd-4d55-9ca6-567b751e5172,1,0,0,0,0
758,9534.41135870637,13685.466377440347,d4758ee7-a2b9-44f4-a350-cd2379cb3689,0,0,0,1,0
759,9128.377045947545,13693.551567738119,dd0b87f0-d560-4e2f-b71f-bcb60ee7a85e,0,0,1,0,0
760,9428.317886018538,13692.368369157957,2527aed2-c9dc-483b-b3af-31358d042377,0,0,1,0,0
761,9149.477420627096,13691.776769867876,ad4153f0-0503-4062-be5d-08eb4f892fe7,0,0,1,0,0
762,9013.015184381778,13699.073161112206,01a1a0a0-31e0-4460-aaf4-3325f6cef204,0,0,1,0,0
763,9269.966476040228,13699.467560638928,e15dd80c-6120-4684-bfef-1d41c29746e4,0,0,1,0,0
764,8927.627686846776,13705.186353776375,0777e39b-36f9-43a8-abef-9f4225989dc7,1,0,0,0,0
765,9824.295010845986,13701.636758035891,3f61a9f7-06bf-45f4-8018-03173fc1014e,0,0,0,0,1
766,9244.13330704003,13695.720765135082,99cc833d-618c-457e-9b25-c9460465d8c1,1,0,0,0,0
767,9230.920922894893,13700.65075921909,b3c28540-7d10-45de-8ebe-27e70893ddc9,1,0,0,0,0
768,10026.030368763557,13702.425557089331,6d58feb4-d8be-4755-a8fd-9bd7e4ca06d6,0,1,0,0,0
769,9477.420627095247,13702.622756852692,1d95b801-34bd-4d75-bfeb-ce20824c94a9,1,0,0,0,0
770,9216.525340169592,13711.496746203906,4708e9ea-436e-4151-8749-8499e1c0b202,1,0,0,0,0
771,9041.2147505423,13708.73594951686,bef5c0fa-0732-4aca-8e78-1f0412dd1732,0,0,1,0,0
772,9375.46834943798,13708.34154999014,26444f32-83cd-43d7-bc90-25e8b7e86ef4,0,0,0,0,1
773,9251.42969828436,13715.04634194439,8f48ec08-27d4-4e29-896f-8ec4e9a173ec,1,0,0,0,0
774,9304.870834155,13708.933149280221,15d90094-8f55-44b6-bd7f-b01a1f9461db,0,0,1,0,0
775,8279.037665154803,13714.84914218103,7926be46-da95-4862-a6b1-37091ee51dfb,0,0,1,0,0
776,8577.400907118912,13709.524748570302,b7268c2e-e0c2-4141-8997-e04a99b9642b,0,0,0,0,1
777,9470.518635377637,13713.665943600867,164c9cb4-7af4-4c0a-8bce-f9ba209f23c6,0,0,1,0,0
778,9448.629461644645,13713.271544074147,f3e6931d-f1df-42bd-bbef-52b28584c613,0,0,1,0,0
779,8306.842831788601,13713.665943600867,57d55595-eb16-4e50-81b1-c5cd9595eb6a,0,0,1,0,0
780,9876.750147899822,13715.24354170775,efbd8af0-2b9a-43fd-9722-b483deaaeb10,0,0,1,0,0
781,8797.673042792348,13717.412739104713,e562a25e-528e-4f43-9288-78dd89c7840c,0,0,1,0,0
782,9290.278051666339,13716.03234076119,2a6947f1-dcba-4cd7-8b51-ccaab0e9c74c,1,0,0,0,0
783,8600.276079668703,13715.04634194439,9119cccc-7cf0-4a09-8a91-1d34a403d06d,0,0,1,0,0
784,9428.120686255177,13716.821139814632,0df72c56-327e-4d68-9e80-c792bb3edf7b,0,0,1,0,0
